926,66764,7217,207799,537,153322,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,15,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,D90hB9pXbRtrbWn4w140iQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
927,66764,7217,207799,537,153322,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,-1.131618072364,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,WoOJuJGbewmEioFGP8ii7A==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
928,66755,7218,207799,537,153322,8865,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,SCORE
929,66748,7218,207799,537,153322,8865,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,62.600499,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,nowj5hcZN2kIdKYjNDhAAg==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,PERCENTILE
930,66748,7218,207799,537,153322,8865,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,26,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Xb3RFOEFxLfWhQlWm3y05A==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,RAW
931,66748,7218,207799,537,153322,8865,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,0.29793465424015,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,TuOgYnc3f9xPyrE7BeTc5w==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,SCORE
932,66763,7219,207799,537,153322,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
933,66756,7219,207799,537,153322,10577,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,8.570434,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Jah9ustx4xbTuFUKEdZoUQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,PERCENTILE
934,66756,7219,207799,537,153322,10577,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,22,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,AFW/+KAMmjxS/uyMIOuUwA==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,RAW
935,66756,7219,207799,537,153322,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,-1.38329074277529,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,qAPGbnbsqxpX9vKNqqK7ew==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
936,66786,7220,207799,537,153322,11150,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Banking_Fit_Values,SCORE
937,66735,7221,207799,537,153322,11151,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Banking_Fit_General,SCORE
938,66793,7222,207799,537,153322,11152,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Job Fit - Administrative,SCORE
939,66713,7223,207800,144,152032,12228,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,9.03,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HUUqWIz8pZCEzypAfT2ohg==,NULL,NULL,NULL,NULL,NULL,Business Math,PERCENTILE
940,66713,7223,207800,144,152032,12228,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,2.4211332,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,PZamW9gGkDEJLdH52Vjh9Q==,NULL,NULL,NULL,NULL,NULL,Business Math,SCORE
941,66712,7223,207800,144,152032,12228,128,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Business Math,1,9.030022,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,z5MGgU1YIZ5n7FqybzGYaQ==,NULL,NULL,NULL,NULL,NULL,Business Math,PERCENTILE
942,66712,7223,207800,144,152032,12228,129,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Business Math,1,-0.964778,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,BShT3ezNgoeL80KShBb+5A==,NULL,NULL,NULL,NULL,NULL,Business Math,RAW
943,66712,7223,207800,144,152032,12228,211,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Business Math,1,2.4211332,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JHq9gPB2s2nuItt8JgkByQ==,NULL,NULL,NULL,NULL,NULL,Business Math,SCORE
944,66711,7223,207800,144,152032,12228,129,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Business Math,2,-0.964778,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,t/7JhamZtIrHpcQV5NeKxQ==,NULL,NULL,NULL,NULL,NULL,Business Math,RAW
945,66711,7223,207800,144,152032,12228,211,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Business Math,2,2.4211332,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,IQ7Tqs/BQsjvz5UnhmCh1w==,NULL,NULL,NULL,NULL,NULL,Business Math,SCORE
946,66635,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Gross Number of Words,0,316,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,EMtoITLMeXeTkOHNBdTwew==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
947,66636,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Gross Words per Minute,0,53,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8xbWJQOH0HGgr8YY9pCnvQ==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
948,66637,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Error Rate,0,4,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9aUozNfEbAVDZycrDQos8A==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
949,66639,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Net Words per Minute,0,51,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Yn/ELEM02I9WExPwB1islQ==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
950,66631,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Total Number of Errors,0,12,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,PY0FJcfsZVosXLCBtQDpfA==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
951,66632,7224,207800,537,153542,10823,211,1,assessment,0,NULL,NULL,NULL,NULL,NULL,NULL,Total Keystrokes,0,1577,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,pvz0KcUqzybGYvoa4Kiv7A==,NULL,NULL,NULL,NULL,NULL,Split Screen Typing Test US - Form 1,SCORE
952,66673,7225,207800,537,153542,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
953,66666,7225,207800,537,153542,9997,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,41.166392,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,stCoaZl13JdvEP0mTo3aGg==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,PERCENTILE
954,66666,7225,207800,537,153542,9997,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,53,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,yjUbQFjwUHisiquJdeek0Q==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,RAW
955,66666,7225,207800,537,153542,9997,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,customerFocus3,2,-0.0526069829658129,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,WTjVrzAcWc4LfUfAK4fVPQ==,NULL,NULL,NULL,NULL,NULL,C_3000v3US-ENGUS-ENG,SCORE
956,66665,7226,207800,537,153542,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
957,66658,7226,207800,537,153542,10035,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,37.951616,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,020GRnHI+hwlObiQaKgdtw==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,PERCENTILE
958,66658,7226,207800,537,153542,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,18,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8J36A+gmllnWJzwmhvNL6g==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
959,66658,7226,207800,537,153542,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,-0.226902150147861,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,YGKNZttNovlM8IXrg1Vnsg==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
960,66649,7227,207800,537,153542,8865,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,SCORE
961,66642,7227,207800,537,153542,8865,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,43.802693,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,651adPobEIKRzJIzvea+WQ==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,PERCENTILE
962,66642,7227,207800,537,153542,8865,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,24,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,mXpUuDq44QZ34iZCOIlyww==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,RAW
963,66642,7227,207800,537,153542,8865,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,achv_potential,2,-0.149749431217369,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,brBKYm+aR0sB6TQ+xrgQng==,NULL,NULL,NULL,NULL,NULL,ACHV_POTENTIALUS-ENG,SCORE
964,66657,7228,207800,537,153542,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
965,66650,7228,207800,537,153542,10577,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,45.790693,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,d9zBVsSyz6wGZmxmHgz7oQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,PERCENTILE
966,66650,7228,207800,537,153542,10577,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,26,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,JezYZQ7F+aanM6Nbw8LOjg==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,RAW
967,66650,7228,207800,537,153542,10577,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,consretp2,2,-0.034421129233175,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,eBeTcIwQL14VUtZQyuLjeQ==,NULL,NULL,NULL,NULL,NULL,Conscientiousness,SCORE
968,66680,7229,207800,537,153542,11150,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Banking_Fit_Values,SCORE
969,66629,7230,207800,537,153542,11151,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Banking_Fit_General,SCORE
970,66687,7231,207800,537,153542,11152,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Job Fit - Administrative,SCORE
971,67702,7319,207801,156,156082,14473,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,48.69,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,eXeSg/QeR/1wUHzZCblfXA==,NULL,NULL,NULL,NULL,NULL,C++11,PERCENTILE
972,67702,7319,207801,156,156082,14473,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,3.1162632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,8ktBdpCzjYbFn2Ha86vgXA==,NULL,NULL,NULL,NULL,NULL,C++11,SCORE
973,67700,7319,207801,156,156082,14473,128,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,C++11,2,48.691407,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,wu9Jxouo2ZYCtrzEHIxzdQ==,NULL,NULL,NULL,NULL,NULL,C++11,PERCENTILE
974,67700,7319,207801,156,156082,14473,129,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,C++11,2,0.193772,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,RkUjZf2mUVIEWaizNcO4yQ==,NULL,NULL,NULL,NULL,NULL,C++11,RAW
975,67700,7319,207801,156,156082,14473,211,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,C++11,2,3.1162632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,33zuveggbSQFtHpd2kjecQ==,NULL,NULL,NULL,NULL,NULL,C++11,SCORE
976,67701,7319,207801,156,156082,14473,129,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,C++11,3,0.193772,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HiH3MTlECcXqimuKqAHsuQ==,NULL,NULL,NULL,NULL,NULL,C++11,RAW
977,67701,7319,207801,156,156082,14473,211,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,C++11,3,3.1162632,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,yW6SIHoC+ymP5IJi5n/SvQ==,NULL,NULL,NULL,NULL,NULL,C++11,SCORE
978,74751,7451,207802,621,153427,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
979,74744,7451,207802,621,153427,10035,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,98.56183,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,aQKbAbVQa8K7Dd+Azt2g3Q==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,PERCENTILE
980,74744,7451,207802,621,153427,10035,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,25,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,bZs6HLLforNSmSWHht+clw==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,RAW
981,74744,7451,207802,621,153427,10035,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,corebiov2,2,1.88410166835648,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Tm/jjitV8hzKxLQEWsJ8DQ==,NULL,NULL,NULL,NULL,NULL,Corebiov2US-ENG,SCORE
982,74722,7452,207802,621,153427,10991,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Management Potential - US,SCORE
983,74715,7452,207802,621,153427,10991,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Management Potential,2,6.5E-05,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,54RCSiBWJ1QunB+PPSO+CQ==,NULL,NULL,NULL,NULL,NULL,Management Potential - US,PERCENTILE
984,74715,7452,207802,621,153427,10991,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Management Potential,2,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,zRnmk4hJQzAGlyUAmzDJgA==,NULL,NULL,NULL,NULL,NULL,Management Potential - US,RAW
985,74715,7452,207802,621,153427,10991,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,Management Potential,2,-4.85620241275732,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,uuty6RvqzXj/PLBAqBjd1Q==,NULL,NULL,NULL,NULL,NULL,Management Potential - US,SCORE
986,74743,7453,207802,621,153427,10993,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,FLM Multitasking Preferences - US,SCORE
987,74762,7455,207802,621,153427,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
988,74755,7455,207802,621,153427,9208,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,66.387517,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,9dKiOCLyycwveFYJYkgWKg==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,PERCENTILE
989,74755,7455,207802,621,153427,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,31,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vZNzZpzE+YInXBbYibkw3w==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
990,74755,7455,207802,621,153427,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,EntrySalesPotential,2,0.47153087251552,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,sdWU+IBt8IIX+x85FPuYeA==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
991,74752,7455,207802,621,153427,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpSabil,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,U0V6vXy5a1dfDNeZ6aGHnw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
992,74752,7455,207802,621,153427,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpSabil,3,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,zQShsEZYzp68RuoEcc6TnA==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
993,74753,7455,207802,621,153427,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpTurn,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,R62WKF9nf1n/HN0LPeMoRw==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
994,74753,7455,207802,621,153427,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterHartExpTurn,4,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,AmzLVsOaiMaVVwlvy/4Yvg==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
995,74754,7455,207802,621,153427,9208,128,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,84.035669,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,5tBWXo+EXwAxozyJ+gKNig==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,PERCENTILE
996,74754,7455,207802,621,153427,9208,129,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,14.375,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,jtETTkqZOoQfbzWFA4oOpg==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,RAW
997,74754,7455,207802,621,153427,9208,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,InterSalesPotential,5,0.949601198392415,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Bi96HOuSto7fPUQqS/12QQ==,NULL,NULL,NULL,NULL,NULL,IntermedSalesPot2009US-ENG,SCORE
998,74714,7456,207802,621,153427,9210,211,1,assessment,0,All,NULL,NULL,NULL,NULL,NULL,OVERALL,0,0,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,vfEpII+gSRziWkQRaFkxoQ==,NULL,NULL,NULL,NULL,NULL,Retail Suite Fit - US English,SCORE
999,70769,7591,207803,411,160733,14499,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,96.97,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,7SVmtmAx8zq0uev8ZYLCGA==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,PERCENTILE
1000,70769,7591,207803,411,160733,14499,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,3.7635234,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Ic/LM3td0c6CrpagE95GQw==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,SCORE
1001,70767,7591,207803,411,160733,14499,128,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Oracle 11g Administration,2,96.96725,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,3mEuEVLKRNAwcxtT/FOBXw==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,PERCENTILE
1002,70767,7591,207803,411,160733,14499,129,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Oracle 11g Administration,2,1.272539,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,bxEIc+M/Wupyz8i/zPLviA==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,RAW
1003,70767,7591,207803,411,160733,14499,211,1,assessment,0,Global Population,NULL,NULL,3.000000000,NULL,NULL,Oracle 11g Administration,2,3.7635234,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,IGhEDlZCxHn5seQBKnI42g==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,SCORE
1004,70768,7591,207803,411,160733,14499,129,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Oracle 11g Administration,3,1.272539,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,IInsC6HuHWo2K2ND1+KNzQ==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,RAW
1005,70768,7591,207803,411,160733,14499,211,1,assessment,0,Company Population,NULL,NULL,3.000000000,NULL,NULL,Oracle 11g Administration,3,3.7635234,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,MxdL8dvhGLq79pfvrszb/g==,NULL,NULL,NULL,NULL,NULL,Oracle 11g Administration,SCORE
1006,71140,7655,207804,392,160734,9671,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,47.76,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,Sbx0f/+1vqt7Qup3ERvY9w==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),PERCENTILE
1007,71140,7655,207804,392,160734,9671,211,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,3.1696776,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,M9plc6xq/sNLQ+/g8uxNQQ==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),SCORE
1008,71138,7655,207804,392,160734,9671,128,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Word 2010 (adaptive),2,47.760757,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,c+H3NbPApFfhI9SnsVV1tA==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),PERCENTILE
1009,71138,7655,207804,392,160734,9671,129,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Word 2010 (adaptive),2,0.282796,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,FKeFWU7sRzt29/G4RQau/Q==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),RAW
1010,71138,7655,207804,392,160734,9671,211,1,assessment,0,Global Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Word 2010 (adaptive),2,3.1696776,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,0oJDllnz1dl4BPwn+2Nkew==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),SCORE
1011,71139,7655,207804,392,160734,9671,129,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Word 2010 (adaptive),3,0.282796,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,0kI+spFE72IA5P8axTRYhg==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),RAW
1012,71139,7655,207804,392,160734,9671,211,1,assessment,0,Company Population,NULL,NULL,2.000000000,NULL,NULL,Microsoft Word 2010 (adaptive),3,3.1696776,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,eRSI/ym24lU82W7fXusV2Q==,NULL,NULL,NULL,NULL,NULL,Microsoft Word 2010 (adaptive),SCORE
1013,71099,7656,207804,343,208533,11382,128,1,assessment,0,,NULL,NULL,NULL,NULL,NULL,Proficiency,0,71.32,0,20,2016-06-07 14:50:36.000,NULL,20160520,NULL,HXqSIdpPekP37MSvtExsww==,NULL,NULL,NULL,NULL,NULL,Microsoft Excel 2010 (adaptive),PERCENTILE
